text,language,sentiment,confidence,topic_id,topic_label,region,country,language_name,date,likes
   Matunda 7 muhimu kwa mjamzito 1 Machungwa 2 Maembe 3 Parachichi 4 Ndimu 5 Ndizi 6 Tufaha 7 Berries Cc,swa,neutral,0.9179691076278687,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-01-28,29
Kitu cha kujifunza zaid ili uweze kupata 1000 followers jihusishe sana na watu wenye account zenye followers wengi Kama na wengineo dFollow account kubwa na ndogo Retweet content zaofollow them wacheki DM,swa,neutral,0.716993510723114,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-06-09,247
   Dini yangu inaniambia nisifanye wala nisiikaribie zinaa halafu ukizingatia unapopata mwenza wako ambaye mnaendana usiogope,swa,neutral,0.8005775213241577,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-05-07,239
   CHETI Ambacho Unaweza Kupata Bila Hata Kusoma Ni Cha NDOA Lakini Mitihani Yake Huja Baadae Kuoa Ni Rahisi Tu Tafuta,swa,neutral,0.8077405691146851,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-06-06,463
   Naomba niwashukuru sana uwepo wenu hapa na miezi minne ya Uvumilivu katika kufuatilia semina ya Fursa kupitia mikoa m,swa,neutral,0.5403821468353271,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-02-17,73
   Ilikuwa ni kama El Chapo anajadili terms za dili lake na FBI kule Marekani ili ajisalimishe So kesho yake usiku watu w,swa,neutral,0.7008942365646362,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-08-18,358
   Kaimu Mkurugenzi wa Uendeshaji wa Shirika la Reli Tanzania TRC Focus Sahani akizungumza na waandishi wa haari jijini Dare,swa,positive,0.6727308630943298,2,2_tanzania_ya_wa_kenya,East Africa,Kenya/Tanzania,Swahili,2026-02-27,251
Haya maneno uliyasema last time tukiwa samaki ya masaki kabla hujarudi ulaya na nilikurekodiandaa hela tu broahadi yako iko kwenye mipango yangu ya kuokoa hela ya gari,swa,neutral,0.641882061958313,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-05-05,126
   Kipindi nipo chuo Dar es salaam nilikuwa kwenye mahusiano na msichana mmoja wa huku nyumbani Tulikuwa tunapendana sana,swa,neutral,0.5656126737594604,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-04-17,255
   Mpaka kufikia sasa asilimia 43 ya Watanzania wanapata mtandao wa intaneti Tunapoanza muongo mpya 20202030 tujenge ma,swa,neutral,0.6235812306404114,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-08-22,84
Ambindwile JrTunapenda kukujulisha kuwa huduma ya voicemail utajiunganisha kwa kuandika katika uwanja wako wa message Voicemail kwenda namba 15905,swa,positive,0.6974525451660156,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-06-20,276
Februari 14 kila mwaka mataifa mengi duniani huadhimisha siku ya wapendanao,swa,neutral,0.5553766489028931,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-01-15,306
   Tshirt Tshirt Njoo ujipatie Tshirt kali classic za kinyamwezi Back to back Size M2xl Price 18000 Come shop with us K,swa,neutral,0.622451901435852,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-06-02,441
Ukweli ni kwamba hili ndio kundi ambalo serikali haina mipango wala mikakati nalo japokuwa ndio nguvu kazi ya taifaKipi kimefanyika kwa kundi hili,swa,neutral,0.6954128742218018,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-02-07,376
   Mambo Haya Ndo Alikua Hatak Manara Dada Babra Kahusikaje kwenye Iyo Picha Ila wamesahau na Mo Hapo ,swa,neutral,0.7232381701469421,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-08-25,3
   TATIZO NI TIMING Kuna jamaa angu 1 anaitwa Toni anaishi shinyanga ni mtu wa watu sana Ikifika weekend unakuta kuna wazee,swa,neutral,0.8780990839004517,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-04-11,82
Na mizuka yangu ila sipendi kukaa sehemu yenye mziki mkubwahata kama starehe mtuwekee mziki wa kawaida tupige hata storindo yale ya unamtongoza mtu DJ anazima mziki ghafla unasikika NAKUPENDAAA wote wanakugeukia,swa,neutral,0.6329179406166077,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-01-14,430
Nchi gani Africa inafundisha masomo yote kwa lugha yao ya asilinitajie niifatilie waliwezaje,swa,neutral,0.7212688326835632,2,2_tanzania_ya_wa_kenya,East Africa,Kenya/Tanzania,Swahili,2026-02-24,164
   Hongereni sana vijana wa kwa hatua hii nzuri Sote tuwajibike kutunza mazingira ,swa,positive,0.8731156587600708,1,1_nini_na_sana_ni,East Africa,Kenya/Tanzania,Swahili,2026-01-07,239
Kwa uelewa wangu sifa mojawapo ya kirusi kikiwa ndani ya mwili ndo kinasifa ya kuwa kiumbe kitaweza kujizalisha na kutembea Lakini kirusi kikiwa nje ya mwili akina sifa ya kuwa kiumbe hai Sasa katika sifa mojawapo ya kiumbe ha,swa,neutral,0.6189841032028198,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-06-02,356
   Chama cha wanawake wachimbaji wadogo TAWOMA wakionesha bidhaa zao za uchimbaji na teknolojia upimaji madini katika banda,swa,neutral,0.5693888068199158,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-02-06,288
Tafadhali tufahamishe unahitaji huduma ipi ili tuweze kukuhudumia,swa,neutral,0.7976629734039307,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-04-17,254
Habari gharama itategemea na aina ya akaunti ila kiwango cha wastani no TZS 10000 tu karibu sana,swa,neutral,0.6434641480445862,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-01-14,340
Unajifanya upo romantic unajaribu kuoga na babe kwa kutumia ndoo unateleza bafuni unaipiga teke ndoo maji yote yanamwagika ,swa,neutral,0.8183472752571106,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-07-01,151
   Katika jamii zilizo nyingi wanaume wanafikiriwa kuwa ndio wenye mamlaka na wanawake ni watu wa kutimiza linalosemwa na wana,swa,neutral,0.5140204429626465,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-01-16,430
   Afya yako ndio mtaji namba moja Usichukulie poa Jilinde mara zote Usiupige mwingi bila,swa,neutral,0.8584640622138977,1,1_nini_na_sana_ni,East Africa,Kenya/Tanzania,Swahili,2026-02-17,238
   Ukiwa huna hela unakula mawanga ya bei rahisi machapati mavitumbua maugali wali wa 200 nk lazima upate kiriba tumbo,swa,neutral,0.6584353446960449,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-04-11,191
   Maandalizi Wadau kutoka Kamati ya Maandalizi wajadili tukio kubwa la sekta hii mwaka huu Wakutana na waha,swa,neutral,0.680722177028656,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-04-26,218
   Mwaka mmoja wa Rais Magufuli na mkwamo wa elimu yetu,swa,positive,0.791607677936554,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-08-18,214
   Rais na Amiri Jeshi Mkuu Dkt akiwa katika picha na CDF Jenerali Venance Mabeyo Naibu Spika Tulia Ackson,swa,neutral,0.806256115436554,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-07-02,491
Maana halisi ya rudi nyumbani kumenoga,swa,neutral,0.7838667631149292,1,1_nini_na_sana_ni,East Africa,Kenya/Tanzania,Swahili,2026-08-15,346
Inatakiwa ikirudi system ikosee kutuma mimesejiya mchepuko iende kwa mainiforwadi mipicha hovyo hovyo siku ichangamke,swa,neutral,0.7184858322143555,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-03-22,38
   Wadau wa Sera zinazonufaisha Wananchi wapo kwenye maonyesho ya kazi za Asasi za Kiraia https,swa,neutral,0.8304694294929504,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-07-07,92
   Waziri asikitishwa amp utendaji wa Bodi amp Menejimenti ya kwa kutofanya maamuzi kwa wakati amp kusem,swa,positive,0.5431104302406311,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-01-29,326
   Kaya ya Mwanaume kwa desturi zetu ndio ina haki kwa 100 katika kurithi mirathi na mwanamke unakuwa umekuja tu kuolewa,swa,neutral,0.682239294052124,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-01-21,184
   Tunaahidi kuendelea kushirikiana na mataifa yote Dunia ili kuwa na umoja imara  Rais https,swa,positive,0.8426608443260193,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-08-27,325
Unataka kunidondoshea agendaniache ninywe biawe ndo ulikuwa unamuogopakalegea sahivi ndo huogopi pambano,swa,neutral,0.8299964666366577,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-02-12,331
   Tuhamasike na kushikamana ili kupambana na mifumo kandamizi hususani mfumo dume ambayo huathiri upatikanaji wa haki zetu,swa,neutral,0.5064403414726257,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-03-26,14
Ahsante kwa kuliwasilisha tatizo lako hapamuamala wa malipo ya DSTV bado upo hewani kwa sasa kutokana na tatizo la kiufundi tulilokuwa nalosuala hili linafanyiwa kazi na mafundi wetu na tutakamilisha muamala huu mapema iwezekanavyo ma L,swa,neutral,0.45093345642089844,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-02-18,10
   Anaejipiga mwenyewe halii,swa,neutral,0.9083184599876404,3,3_tigo_huduma_na_sana,East Africa,Kenya/Tanzania,Swahili,2026-02-17,312
Mwili wa aliyekuwa mtangazaji wa vituo vya Luninga na kituo cha Radio cha Clouds Fm cha Jijini DSM Ephrahim Kibonde aliyefariki Dunia majira ya alfajiri ya leo unasafirishwa kuelekea Jijini DSM kwa ajili ya taratibu za mazishi Soma zaidi gtgt,swa,neutral,0.42578449845314026,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-06-17,23
   Nilivyokuwa mdogo baba yangu alikuwa akitoka kazini ananiambia unaweza kuniandikia kitu nifurahi sasa hivi nina vitabu,swa,neutral,0.7295421957969666,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-08-28,349
   Kambi hii maalum ya watoto inaandaliwa na binti mdogo mwenye miaka 11 pekee MzaziMlezi mlete mwanao apate elimu,swa,neutral,0.4844552278518677,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-05-15,377
   Ukipita kwenye mabanda ya maonesho Mnazi mmoja ya Nishati Mbadala ya mkaa utamkuta karibu upate mafunzo na uwe,swa,neutral,0.5654893517494202,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-07-11,476
Shukran zangu za dhati zimfikie Dokta Hameer Dk Somgal na Dk Philip Adebayo dokta wangu wa sasa wauguzi na wafanyakazi wote wa Hospitali ya Agha Khan Juu ya yote namshukuru Mwenyezi Mungu kwa Baraka Fadhila Neema na ulinzi wake juu yangu imani yangu kwake,swa,positive,0.807164192199707,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-04-30,169
   Rais Dkt akiwa na Mkewe Mama Janeth Magufuli Mbunge wa Mtwara Vijijini Hawa Ghasia na Viongozi mbalim,swa,positive,0.7321065068244934,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-01-09,414
   Mashambulizi yazidi huko Gaza huku raia wawili wa Israel wakiuawa nao Wapalestina kadhaa kujeruhiwa,swa,neutral,0.48396700620651245,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-03-21,48
Nilikwambia lakiniachana naohawa hawana hata senti niamini mimiwako lonely pia wantafuta watu wa kuchat nao,swa,neutral,0.6894506812095642,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-06-20,261
Habari mdau Tunakupongeza kwa kuibua maoni chanyaJK,swa,neutral,0.8606146574020386,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-07-05,247
   Tutasema mengi ila wako serious sanahebu ona hii collabo aisee ona mwenyewe,swa,neutral,0.7342985272407532,3,3_tigo_huduma_na_sana,East Africa,Kenya/Tanzania,Swahili,2026-04-07,248
kibaya sana hiki kizazi,swa,neutral,0.768817126750946,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-08-03,387
   Katika maisha muda mwingine kubali kuzomewa kupuuzwa kubezwa na kudharauliwa Zote ni kuni Zitumie kuchochea moto w,swa,positive,0.7542315125465393,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-04-06,459
   Bwana ndiye Mchungaji wangu Zaburi 23 Bwana ndiye Mchungaji na kiongoZi wetu WaTZ atuongoze kuishinda minyororo,swa,positive,0.5883980393409729,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-03-26,73
Chukua chako mapema Ngoja ngoja ya nini wakati umeshashinda Cheza ulipwe Papo Hapo baada ya mechi kuisha,swa,neutral,0.7922036647796631,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-04-24,17
   Skati tamaa by DARASA,swa,neutral,0.7056961059570312,3,3_tigo_huduma_na_sana,East Africa,Kenya/Tanzania,Swahili,2026-02-13,109
   Kwanza from the safety point of view kuwajaza watoto hivyo ina madhara yafuatayo 1 Ni wengi wanaweza kua,swa,neutral,0.8894256949424744,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-01-28,367
   Karibu sana kwenye banda la ambapo utakutana na wataalam wa uchechemuzi wa maswala ya sekta ya uziduaji W,swa,neutral,0.7432596683502197,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-01-01,212
Habari Emmah Lizer Classic Pamoja sana Endelea kufurahia huduma za Tigo,swa,positive,0.630911648273468,3,3_tigo_huduma_na_sana,East Africa,Kenya/Tanzania,Swahili,2026-01-21,320
   Hii ni kwa mara ya kwanza vijana wa Kitanzania kukaa pamoja na wazee wao katika kujadili mustakabali wa Kesho yao Mim,swa,neutral,0.6173808574676514,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-03-13,64
   From 885 jet KWALIMBOA oi cheza ya to,swa,neutral,0.902824878692627,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-01-21,173
Habari Ahsante kwa kuwasiliana nasi Tunaomba kukufahamisha kuwa fidia ilitolewa kwa wateja ambao walijiunga na vifurushi na kushindwa kuvitumia kwa siku husika Ahsante JL,swa,neutral,0.6959612965583801,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-03-31,48
Kama kawa Kama dawa hapa burudani mwaa mwii na Jumapili hii Sasa ndani ya UFC mbabe Valentina atakutana na Liz katika ulingo je Nani kukalishwa Tukio zima kuruka live usiku wa kuamkia Jumapili saa 9 alfajiri kupitia SS6,swa,neutral,0.47759225964546204,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-04-18,441
Tunashukuru sana kwa mrejesho wako kuhusiana na huduma zetu Tutaifikisha katika ngazi husika Karibu sana Exim Bank,swa,positive,0.8318943381309509,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-08-15,337
Hakuna vikwazo tena wakimbizi kurudi kwao gt,swa,neutral,0.7634677886962891,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-02-01,187
   Demokrasia ni kupishana mitazamoas u did enzi za JPMKuna wanaosifia na wanaokosoaMarekani kuandamana sio kosa Tuesh,swa,neutral,0.47418731451034546,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-05-24,174
   Vile Raisi wa Wapwa akichunguza Baraza lake la Mawaziri CC Waziri Mkuu ,swa,positive,0.6410734057426453,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-07-14,242
Kabla hujabadilisha lugha ya kufundishia unatakiwa ubadili lugha ya icho utakacho kwenda kuwafundishavitabu vyote kuanzia vidudu mpaka chuona uwe na hao walimu wakufundisha hayo masomo kwa kiswahili,swa,neutral,0.4920733571052551,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-02-23,398
Ni lazima kuelewa kazi ya PESA kwa maana hiyo Kampuni ni Gari na Pesa ni mafuta na hauwezi kufanya chochote bila pesa  Mwandishi wa Vitabu na Muhamasishaji,swa,positive,0.4902811348438263,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-04-08,269
   SHAFFIH DAUDA  ni mtu na Nusu Mwamba kabisa UZI Nikiwa chuoni UDOM Ba Economics 2016 wakati n,swa,neutral,0.765579342842102,2,2_tanzania_ya_wa_kenya,East Africa,Kenya/Tanzania,Swahili,2026-04-02,283
   Mchango wao naukumbuka daima Madaktar pamoja na jopo zima linalohusiana na uokoaji wa maisha yetu,swa,positive,0.8595114350318909,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-07-16,394
Asante kwa taarifa tunaweza kupata namba ya simu au namba taarifa,swa,positive,0.6994125247001648,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-07-30,467
Nyingine pia ni kupiga picha chakula hasa unapokula chakula kizuri ni dalili kuwa umekipata kwa bahati,swa,neutral,0.6808210015296936,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-03-21,107
Uhuru MichezoMatokeo ya michezo ya leo Ligi Kuu soka Tanzania Bara,swa,neutral,0.5316174626350403,2,2_tanzania_ya_wa_kenya,East Africa,Kenya/Tanzania,Swahili,2026-07-30,145
   Unaenda sex date condom unaweka chini ya mto unasubiri kuulizwa,swa,neutral,0.8059538006782532,1,1_nini_na_sana_ni,East Africa,Kenya/Tanzania,Swahili,2026-07-25,222
Tunapenda kukufahamisha kwamba tulikuwa na maboresho upande wa tigo pesa lakini huduma za tigo pesa zimerejeshwa tayari unaweza ukatumia huduma kama kawaida,swa,neutral,0.6886394619941711,3,3_tigo_huduma_na_sana,East Africa,Kenya/Tanzania,Swahili,2026-04-21,175
karibu kwenye maduka yetu au kwa mawakala wetu walio karibu na wewe na uweze jipatia laini yako ya Zantel na unapatikana mkoa gani tukuelekeze ni wapi kwa kupata laini yetuasante kwa kuchagua Zantel mtandao nafuu zaidi,swa,neutral,0.6425649523735046,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-01-23,216
Taarifa ambazo tumezitoa hapo awali inawezekana kupatia mteja kwa njia hiiJB,swa,neutral,0.7725419402122498,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-01-13,128
Karibu sana Weka vocha mara nyingi uwezavyo ujipatie nafasi ya kushinda simu za 4G pesa kirikuu boda na nyingine wajulishe na wengine,swa,positive,0.49949851632118225,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-06-30,283
Daktari anaweza kuokoa maisha yako Mwanasheria anaweza kutetea maisha yako Askari anaweza kukupa amani katika maisha yakoLakini ni Mungu tu anayeweza kukupa uzima wa milele,swa,positive,0.9105571508407593,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-05-02,26
Hatuna watu wakufanya mchakato huo sahivihili suala lina siasa ndani yaketuiboreshe tu hii tuliyonayo kwanza coz hata yenyewe imetushinda na vitu vyote vipo Imagine ndo tuanze vyetu vipya vya kiswahili,swa,neutral,0.4147811233997345,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-02-20,423
   Mi nilijua kuwa unaakili kukbe nawe bwege tu Uchumi wetu haujashuka na ni moja kati ya uchum,swa,neutral,0.6701510548591614,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-04-06,148
Ahsante kwa kutembelea ukurasa wetu Tumia Ezypesa ushinde,swa,positive,0.8799395561218262,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-05-19,149
NUKUU Mfanyabiashara msikubali kutoa rushwa kwa chombo chochote kwa lengo la kutaka kazi zako zifanywe kwa haraka Kuna umuhimu ya kupitia mapitio yenu katika sekta mbalimbali ili kusaidia kujenga mazingira mazuri Waziri Mkuu Kassim Majaliwa,swa,positive,0.7843574285507202,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-08-24,181
   Mchongo ni kucheki afya na kama una VVU mchongo ni kuanza matumizi ya ARV mapema Wataalamu wanasema utaokoa maisha yako,swa,neutral,0.625272274017334,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-04-25,423
Habari Ahsante kwa uvumilivu wako pole sana kwa changamoto uliyoipata Huduma ya internet sasa imerejea Tunaendelea kuomba radhi kwa usumbufu uliopata Vodacom tuliahidi kufidia MB zako na tulishakamilisha hilo tangu siku ya tatizo Ahsante,swa,neutral,0.5126669406890869,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-02-19,252
Mpendwa Hamad tumezungumza na Jamal ametueleza changamoto anayokutana nayo na kumpatia maelezo ya kutosha ambayo atayafanyia kazi kama una namba yako ambayo haijarudi mpaka leo unaweza kutupatiaJuma,swa,neutral,0.5791463255882263,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-03-24,206
Nakujuza kama hujui kuhusu Instagram kuna Emoj hii ukiitumia Kwenye post zako mara kwa Mara Basi account yako unaweza kuipoteza kwa kufutwa kabisa na wamiliki wa instagram,swa,neutral,0.797727644443512,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-04-04,170
   City center ofice ni mtu aliposimama hata mhuri wa ikulu unapata haina gharama ngoma inakua nzito mn,swa,neutral,0.7523614764213562,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-07-08,257
   Hapa Naliaaaa nna michango minne harusi mwezi ujao halafu wote wamenistua mwezi huu what happened kwenye ile kupea,swa,neutral,0.9022196531295776,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-08-18,139
   SAIDIA MWANA APATE MCHONGO Anaemfahamu mchizi wa kuprint MIFUKO achape Handle apo tumuinue kijana mwenzetu ACHA ROHO,swa,neutral,0.8503298163414001,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-05-02,446
   Wakikushinda kwa kutumia wewe washinde kwa kuweka akiba,swa,neutral,0.7296978831291199,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-01-08,259
TANZIA WATU 7 WAKIWEMO WAFANYAKAZI WATANO WA AZAM TV WAFARIKI AJALINI  Wafanyakazi wengine watatu wamejeruhiwa katika ajili hiyo iliyotokea wakati wakielekea Chato mkoani Geita  Ni baada ya gari walilokuwa,swa,neutral,0.8122105598449707,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-06-11,176
   Mkurugenzi Mtendaji wa Benki ya Equity T Robert Kiboti leo kuanzia saa tatu na nusu asubuhi atakuwa mubashara live ka,swa,neutral,0.7927961945533752,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-04-16,499
Kutoa Gawio ni suala la kisheriani wajibu kwa mashirika ya Umma yanayofanya biasharapamoja na hiyo haituzuii kuomba mtaji kwa Serikali ili kuongeza nguvu na tuweze kuingia kwenye soko la ushindani,swa,positive,0.4286566376686096,0,0_ya_na_kwa_wa,East Africa,Kenya/Tanzania,Swahili,2026-03-05,104
Eeeh mchezo wa kuloweka sio mzuri jamaa fanya vurugu mechi ila usiache zanaa,swa,neutral,0.6277360916137695,-1,misc / outlier,East Africa,Kenya/Tanzania,Swahili,2026-07-27,335
